macrozona;nombre;marca;codigo;n;precio_compra_prom;precio_compra_std;margen_error_compra;precio_compra_sup;precio_compra_inf;perc_error_compra;precio_venta_prom;precio_venta_std;margen_error_venta;precio_venta_sup;precio_venta_inf;perc_error_venta
MACROZONA_4;HELADO AGUA FRUNA PIÑA 1 LITRO;FRUNA;7,80241E+12;21;863.05;99.17;42.42;905.46;820.63;4.915;1318.05;128.21;54.84;1372.88;1263.21;4.16
MACROZONA_5;BIOFOODS ENDULZANTE ALUSWEET 500 G;BIOFOODS;7,80465E+12;2;4475.00;35.36;49.0;4524.0;4426.0;1.095;6345.00;205.06;284.2;6629.2;6060.8;4.479
MACROZONA_2;CHEETOS POPCORN CARAMELO 55G;CHEETOS;7,802E+12;2;366.00;48.08;66.64;432.64;299.36;18.208;625.00;106.07;147.0;772.0;478.0;23.52
MACROZONA_2;GOMITAS AMBROSOLI AMBERRIES 25 GRS;AMBROSOLI;7,8022E+12;6;128.33;18.88;15.1;143.44;113.23;11.769;216.67;25.82;20.66;237.33;196.01;9.535
MACROZONA_4;CORBATITAS LUCCHETTI BOLSA 400 G;LUCCHETTI;7,8025E+12;4;606.75;41.9;41.06;647.81;565.69;6.767;810.00;63.77;62.5;872.5;747.5;7.715
MACROZONA_3;AGUA MINERAL VITAL SIN GAS 600 ML;VITAL;7,80282E+12;6;410.33;74.52;59.63;469.96;350.71;14.531;698.33;152.37;121.92;820.25;576.41;17.459
MACROZONA_7;YOGHURT BATIDO MORA 125 G;COLUN;7,80292E+12;2;169.00;11.31;15.68;184.68;153.32;9.278;255.00;35.36;49.0;304.0;206.0;19.216
MACROZONA_4;INVENA VELA ECONOPAPEL 4UX29GR;INVENA;7,80182E+12;6;433.50;141.79;113.45;546.95;320.05;26.171;691.50;251.82;201.5;893.0;490.0;29.139
MACROZONA_1;CHOCOLATE COSTA RAMA LECHE 115 GRS;COSTA;7,80222E+12;6;1220.17;180.02;144.05;1364.21;1076.12;11.806;1614.83;150.32;120.28;1735.11;1494.55;7.449
MACROZONA_6;CONQUISTA PALMERITAS 300 G 1UN; ;7,80223E+12;4;702.25;85.36;83.66;785.91;618.59;11.913;1172.50;174.24;170.75;1343.25;1001.75;14.563
MACROZONA_6;MERMELADA LOS LAGOS FRUTILLA 250G;LOS LAGOS;7,80281E+12;7;493.43;52.18;38.65;532.08;454.78;7.833;734.29;64.51;47.79;782.08;686.49;6.509
MACROZONA_5;TINTURA PERMANENTE GARNIER HIDRATANTE 5.0 CASTAÑO CLARO 1 U.;NUTRISSE;7,89903E+12;5;1326.80;121.41;106.42;1433.22;1220.38;8.021;1872.00;106.86;93.67;1965.67;1778.33;5.004
MACROZONA_5;TOPO CHICO PIÑA 355 ML;TOPO CHICO;7,50106E+12;2;877.00;173.95;241.08;1118.08;635.92;27.489;1150.00;212.13;294.0;1444.0;856.0;25.565
MACROZONA_4;GALLETA AVENA MANZANA TIRA NUTRABIEN 4UN;NUTRABIEN;7,80353E+12;4;348.25;105.17;103.07;451.32;245.18;29.597;534.75;238.03;233.27;768.02;301.48;43.622
MACROZONA_5;BEBIDA COCA-COLA ORIGINAL 1 L;COCA-COLA;7,80161E+12;9;836.56;71.53;46.73;883.29;789.82;5.586;1138.78;116.55;76.14;1214.92;1062.63;6.687
MACROZONA_5;MANQUEHUITO COOLER FRUTOS ROJOS 800CC;MANQUEHUITO;7,8043E+12;3;1671.67;284.44;321.88;1993.55;1349.79;19.255;2013.33;77.67;87.9;2101.23;1925.44;4.366
MACROZONA_5;CREMA DENTAL DENTO JUNIOR NIÑOS 50 G;DENTO;7,89153E+12;5;552.40;70.87;62.12;614.52;490.28;11.245;756.00;100.9;88.44;844.44;667.56;11.698
MACROZONA_5;VINO VIÑA SAN PEDRO GATO CABERNET SAUVIGNON 2 L;GATO;7,8043E+12;7;2665.57;178.84;132.48;2798.06;2533.09;4.97;3284.29;119.98;88.88;3373.17;3195.4;2.706
MACROZONA_5;VINO MISIONES DE RENGO VARIETAL SAUVIGNON BLANC BOTELLA 750 CC;MISIONES DE RENGO;7,8087E+12;4;1991.00;298.19;292.23;2283.23;1698.77;14.677;2947.25;105.5;103.39;3050.64;2843.86;3.508
MACROZONA_5;VINO CARMENERE VIÑA SAN PEDRO 1,5 L GATO NEGRO;GATO;7,8043E+12;3;2343.33;137.96;156.12;2499.45;2187.22;6.662;3163.33;291.6;329.98;3493.32;2833.35;10.431
MACROZONA_6;DESODORANTE EN BARRA LADY SPEED STICK PRO 5 EN 1, 45 GR;LADY SPEED STICK;7,50955E+12;2;1645.00;77.78;107.8;1752.8;1537.2;6.553;2794.50;135.06;187.18;2981.68;2607.32;6.698
MACROZONA_5;CERVEZA BUDWEISER BOTELLA PACK 6 X 355 ML;BUDWEISER;18200008344;2;3806.50;164.76;228.34;4034.84;3578.16;5.999;4950.00;212.13;294.0;5244.0;4656.0;5.939
MACROZONA_5;CALDO CARNE MAGGI, CAJA 12 UN;MAGGI;7,80295E+12;7;662.86;436.62;323.45;986.31;339.41;48.796;900.00;557.7;413.15;1313.15;486.85;45.906
MACROZONA_5;HELLMANN'S SUPREME, MAYONESA CLÁSICA, 451 G;SUPREME;7,805E+12;5;1620.60;384.84;337.33;1957.93;1283.27;20.815;2502.00;294.74;258.35;2760.35;2243.65;10.326
MACROZONA_6;ESTRAGÓN MARCO POLO 5 G;MARCO POLO;7,80242E+12;2;203.50;4.95;6.86;210.36;196.64;3.371;300.00;0.0;0.0;300.0;300.0;0.0
MACROZONA_2;PASTA COLISEO SPECIALE SPAGHETTI 400 G;COLISEO;7,79803E+12;3;395.33;37.17;42.06;437.39;353.28;10.639;523.33;40.41;45.73;569.07;477.6;8.739
MACROZONA_5;CLUB, TÉ NEGRO ORIGINAL, 100 BOLSITAS;CLUB;7,805E+12;8;1541.50;366.98;254.3;1795.8;1287.2;16.497;2201.25;359.94;249.42;2450.67;1951.83;11.331
MACROZONA_3;ACONDICIONADOR SIMONDS BABY BRILLITOS DE ARGAN 340 ML;SIMOND S;7,80495E+12;3;1166.67;288.68;326.67;1493.33;840.0;28.0;1766.67;251.66;284.78;2051.45;1481.89;16.12
MACROZONA_6;SÉMOLA CON LECHE Y SALSA FRAMBUESA SOPROLE 140 G;SOPROLE;7,8029E+12;3;324.33;198.06;224.12;548.46;100.21;69.102;633.33;104.08;117.78;751.11;515.55;18.597
MACROZONA_5; SCORE BLUE 500 ML;SCORE;7,42832E+11;4;696.00;24.06;23.57;719.57;672.43;3.387;1100.00;115.47;113.16;1213.16;986.84;10.287
MACROZONA_1;LASAÑA CAROZZI PRECOCIDA 200 GRS;CAROZZI;7,80258E+12;2;405.00;558.61;774.2;1179.2;-369.2;191.16;925.00;106.07;147.0;1072.0;778.0;15.892
MACROZONA_4;CHOCOLATE VIZZIO COSTA 33 GR.;COSTA;7,80222E+12;7;292.86;36.44;27.0;319.85;265.86;9.219;450.00;76.38;56.58;506.58;393.42;12.573
MACROZONA_1;MAGGI SOPA POLLO ARROZ 70G;MAGGI;7,80295E+12;3;273.00;150.12;169.88;442.88;103.12;62.227;560.00;79.37;89.82;649.82;470.18;16.039
MACROZONA_6;TINTURA COR INTENSA N°67 CHOCOLATE KIT 1 UN;NUTRISSE;7,89971E+12;2;800.00;989.95;1372.0;2172.0;-572.0;171.5;2150.00;282.84;392.0;2542.0;1758.0;18.233
MACROZONA_4;LAVALOZAS LIMÓN 500 ML MAGISTRAL;MAGISTRAL;7,50631E+12;13;1695.38;162.61;88.4;1783.78;1606.99;5.214;2381.46;298.93;162.5;2543.96;2218.96;6.824
MACROZONA_4;ANTIBAC DESINFECTANTE ORIGINAL 400 CC;ANTIBAC;7,8053E+12;5;1526.00;352.6;309.07;1835.07;1216.93;20.254;2438.00;302.03;264.74;2702.74;2173.26;10.859
MACROZONA_4;ANTITRANSPIRANTE SPEED STICK 24/7 XTREME TECH ULTRA AEROSOL 60 G;SPEED STICK;7,50955E+12;2;990.00;0.0;0.0;990.0;990.0;0.0;1500.00;0.0;0.0;1500.0;1500.0;0.0
MACROZONA_4;BEBIDA PIRI PAPAYA 3 LT;PIRI;7,80964E+12;3;736.67;32.15;36.38;773.04;700.29;4.938;1000.00;0.0;0.0;1000.0;1000.0;0.0
MACROZONA_6;FRUNA GALLETA BACHATACHOCOLATE 40GR;FRUNA;7,80241E+12;3;133.33;57.74;65.33;198.67;68.0;49.0;250.00;173.21;196.0;446.0;54.0;78.4
MACROZONA_2;ARROZ GR 2 GRAN SELECION 1 KG TUCAPEL;TUCAPEL;7,80142E+12;4;875.25;125.86;123.34;998.59;751.91;14.092;1222.50;66.02;64.7;1287.2;1157.8;5.292
MACROZONA_1;NÉCTAR WATT'S, PIÑA, CAJITA 200 ML;WATTS;7,80281E+12;2;175.00;21.21;29.4;204.4;145.6;16.8;325.00;35.36;49.0;374.0;276.0;15.077
MACROZONA_3;LECHE SEMIDESCREMADA COLUN SABOR CHOCOLATE 200 ML;COLUN;7,80292E+12;8;323.38;35.38;24.52;347.89;298.86;7.582;436.25;37.01;25.65;461.9;410.6;5.879
MACROZONA_5;BEBIDA ENERGÉTICA MONSTER ENERGY JUICE RIPPER 473 ML;MONSTER;70847009559;14;1207.57;105.15;55.08;1262.65;1152.49;4.561;1584.93;102.7;53.8;1638.73;1531.13;3.394
MACROZONA_2;BEBIDA COCA-COLA SIN AZÚCAR 3 L;COCA-COLA;7,80161E+12;3;1714.33;358.64;405.84;2120.18;1308.49;23.673;2566.67;378.59;428.42;2995.09;2138.25;16.692
MACROZONA_4;QUESO GAUDA LAMINADO FRUTILLAR 250G;GAUDA;7,80193E+12;5;1575.40;241.09;211.33;1786.73;1364.07;13.414;2137.80;220.88;193.61;2331.41;1944.19;9.057
MACROZONA_4;GRAGEAS DECORACIÓN CHOCOLATE MARCO POLO X 20 G;MARCO POLO;7,80242E+12;9;127.67;16.79;10.97;138.63;116.7;8.59;300.00;82.92;54.17;354.17;245.83;18.057
MACROZONA_1;YOGHURT SOPROLE VAINILLA BOLSA 1 KG.;SOPROLE;7,8029E+12;2;1345.00;360.62;499.8;1844.8;845.2;37.16;1725.00;318.2;441.0;2166.0;1284.0;25.565
MACROZONA_6;CHIS POP TUTTI FRUTTI EVERCRISP 220GR;EVERCRISP;7,802E+12;8;1337.25;310.87;215.42;1552.67;1121.83;16.109;1970.00;491.41;340.53;2310.53;1629.47;17.286
MACROZONA_5;CAFÉ MONTERREY CLASICO 170 G;MONTERREY;7,8028E+12;7;2135.71;303.2;224.61;2360.33;1911.1;10.517;2922.71;338.06;250.44;3173.15;2672.28;8.569
MACROZONA_2;NECTAR JUMEX PERA 335ML;JUMEX;7,50101E+12;2;469.50;57.28;79.38;548.88;390.12;16.907;750.00;0.0;0.0;750.0;750.0;0.0
MACROZONA_6;HIERBA SUPREMO 20 UN, MELISA;SUPREMO;7,80188E+12;2;869.50;43.13;59.78;929.28;809.72;6.875;1125.00;35.36;49.0;1174.0;1076.0;4.356
MACROZONA_6;DESODORANTE DOVE AEROSOL ORIGINAL 90 GRAMOS;DOVE;7,50631E+12;3;1596.67;527.29;596.68;2193.35;999.98;37.371;2513.33;32.15;36.38;2549.71;2476.96;1.447
MACROZONA_2;TOCINO LA PREFERIDA 100G; ;7,80192E+12;2;1038.00;53.74;74.48;1112.48;963.52;7.175;1529.50;41.72;57.82;1587.32;1471.68;3.78
MACROZONA_6;ESCALOPA DE POLLO 370 GR, 4 UN;MARCA DUMMY;7,80197E+12;2;1168.50;2.12;2.94;1171.44;1165.56;0.252;1745.00;205.06;284.2;2029.2;1460.8;16.287
MACROZONA_4;ROMANO FIDEO CABELLITOS 400GR;ROMANO;7,8025E+12;3;324.00;29.46;33.34;357.34;290.66;10.29;550.00;50.0;56.58;606.58;493.42;10.287
MACROZONA_5;CHUÑO OSO 500 GR.;MARCA DUMMY;7,80396E+12;3;1266.67;305.51;345.71;1612.38;920.96;27.293;1800.00;300.0;339.48;2139.48;1460.52;18.86
MACROZONA_2;NÉCTAR DURAZNO ANDINA DEL VALLE CAJA 200 ML;ANDINA DEL VALLE;7,80282E+12;4;207.50;43.49;42.62;250.12;164.88;20.541;292.50;9.57;9.38;301.88;283.12;3.208
MACROZONA_5;CLOROGEL EXCELL LAVANDA X 900 ML;EXCELL;7,80502E+12;2;939.00;83.44;115.64;1054.64;823.36;12.315;1370.00;183.85;254.8;1624.8;1115.2;18.599
MACROZONA_6;CAFÉ NESCAFÉ EN SOBRES CAPPUCCINO 10 UN;NESCAFÉ;7,61303E+12;2;330.00;113.14;156.8;486.8;173.2;47.515;525.00;35.36;49.0;574.0;476.0;9.333
MACROZONA_6;YOGHURT SOPROLE PROTEÍNA+MARACUYÁ, 155 G;SOPROLE;7,8029E+12;3;416.33;38.08;43.1;459.43;373.24;10.351;633.33;76.38;86.43;719.76;546.91;13.647
MACROZONA_3;MAGGI SOPA COSTILLA 60G;MAGGI;7,61303E+12;4;422.25;66.38;65.06;487.31;357.19;15.407;572.50;121.21;118.79;691.29;453.71;20.748
MACROZONA_3;RON AÑEJO BARCELO 37,5°, 1 L;BARCELÓ;7,46132E+12;3;5082.33;554.3;627.25;5709.58;4455.09;12.342;7500.00;300.0;339.48;7839.48;7160.52;4.526
MACROZONA_5;MARGARINA SUREÑA POTE 500 G;MARCA DUMMY;7,80281E+12;3;1350.00;164.68;186.36;1536.36;1163.64;13.804;1713.00;198.11;224.18;1937.18;1488.82;13.087
MACROZONA_5;CHOCLO GRANO F MAIPO 500 G;MARCA DUMMY;7,8013E+12;4;951.25;86.08;84.35;1035.6;866.9;8.868;1450.00;248.33;243.36;1693.36;1206.64;16.784
MACROZONA_4;CHOCOLATE RELL ENERGY HOBBY 55 GR;HOBBY;7,80223E+12;5;544.60;103.01;90.29;634.89;454.31;16.579;838.00;80.44;70.51;908.51;767.49;8.414
MACROZONA_2;JALEA POUCH AMBROSOLI PIÑA 100 GRS;AMBROSOLI;7,8022E+12;3;335.33;8.39;9.49;344.82;325.84;2.83;453.33;40.41;45.73;499.07;407.6;10.088
MACROZONA_2;PAPA FRITA LIMON MARCO POLO 200 GR;MARCO POLO;7,80242E+12;2;1295.00;91.92;127.4;1422.4;1167.6;9.838;1700.00;141.42;196.0;1896.0;1504.0;11.529
MACROZONA_6;ACETO BALSAMICO MARCO POLO 500 ML;MARCO POLO;7,80242E+12;2;1786.50;122.33;169.54;1956.04;1616.96;9.49;2540.00;226.27;313.6;2853.6;2226.4;12.346
MACROZONA_4;HELADO TRENDY 2.5LT, LUCUMA NUEZ;TRENDY;7,80155E+12;2;3265.00;374.77;519.4;3784.4;2745.6;15.908;4640.00;70.71;98.0;4738.0;4542.0;2.112
MACROZONA_6;CERVEZA CRISTAL CERO LATA PACK 6 X 350 ML;CRISTAL;7,8021E+12;2;3645.00;502.05;695.8;4340.8;2949.2;19.089;4450.00;777.82;1078.0;5528.0;3372.0;24.225
MACROZONA_4;DULCE DE MEMBRILLO ECKART, BOLSA 250 G;MARCA DUMMY;7,804E+12;2;589.50;91.22;126.42;715.92;463.08;21.445;800.00;70.71;98.0;898.0;702.0;12.25
MACROZONA_4;JUGO WATT'S SELECCIÓN NARANJA VALENCIA 1 L;WATTS;7,80162E+12;3;1388.00;24.25;27.44;1415.44;1360.56;1.977;1832.67;57.45;65.01;1897.68;1767.66;3.547
MACROZONA_5;YOGURT DEL 1+1 155 GR SOPROLE;SOPROLE;7,8029E+12;6;351.50;74.52;59.63;411.13;291.87;16.964;471.50;92.81;74.26;545.76;397.24;15.75
MACROZONA_4;NECTAR WATTS MANGO 1.5 LITROS;WATTS;7,80162E+12;16;1084.31;83.3;40.82;1125.13;1043.5;3.764;1474.94;81.63;40.0;1514.94;1434.94;2.712
MACROZONA_5;DOSENUNO CHICLE BAZOOKAMENTA DP50U;DOSENUNO;7,80223E+12;3;99.67;22.37;25.31;124.98;74.35;25.397;133.33;28.87;32.67;166.0;100.67;24.5
MACROZONA_5;PIMIENTA NEGRA MOLIDA EDRA 15 G;EDRA;7,80242E+12;5;260.80;115.86;101.55;362.35;159.25;38.94;389.80;124.88;109.46;499.26;280.34;28.082
MACROZONA_5;MINISHOT PROBIÓTICO CALÁN SABOR MULTIFRUTA, 90 ML X 6U;CALAN;7,80296E+12;4;1008.50;131.06;128.44;1136.94;880.06;12.735;1437.25;63.38;62.11;1499.36;1375.14;4.322
MACROZONA_5;MERMELADA VIVO FRAMBUESA 175G;VIVO;7,8022E+12;4;672.50;19.07;18.69;691.19;653.81;2.779;935.00;43.59;42.72;977.72;892.28;4.569
MACROZONA_3;GALLETA MCKAY COCO 120 GRS;MCKAY;7,61303E+12;6;485.67;91.64;73.33;559.0;412.34;15.099;700.00;44.72;35.78;735.78;664.22;5.112
MACROZONA_2;SUAVIZANTE ROPA RECARGA 1 L FUZOL;MARCA DUMMY;7,80492E+12;4;900.00;62.18;60.94;960.94;839.06;6.771;1375.00;132.29;129.64;1504.64;1245.36;9.428
MACROZONA_4;LIMPIAVIDR VIRGINIA MULTIUSO DOYPACK 400 ML;VIRGINIA;7,80504E+12;4;580.00;73.94;72.46;652.46;507.54;12.493;882.50;88.46;86.69;969.19;795.81;9.823
MACROZONA_5;PIÑA COLADA CAMPANARIO BOTELLA 700 CC, 12º GL;CAMPANARIO;7,80218E+12;5;2929.40;565.14;495.37;3424.77;2434.03;16.91;4088.00;210.88;184.84;4272.84;3903.16;4.522
MACROZONA_1;CHEEZELS EVERCRISP SABOR QUESO 220GRS;CHEEZELS;7,802E+12;4;1246.00;204.65;200.55;1446.55;1045.45;16.096;1887.50;131.5;128.87;2016.37;1758.63;6.827
MACROZONA_5;PAÑOS MULTIUSO DURAMAX X 7 UN;SCOTT;7,70243E+12;3;766.67;20.82;23.56;790.22;743.11;3.073;996.33;5.51;6.23;1002.57;990.1;0.626
MACROZONA_5;RON PAMPERO BLANCO 37.5º 700CC;PAMPERO;8,02829E+12;2;6573.00;603.87;836.92;7409.92;5736.08;12.733;7670.00;452.55;627.2;8297.2;7042.8;8.177
MACROZONA_4;RON ABUELO AÑEJO RESERVA ESPECIAL 5 AÑOS, BOTELLA 750 CC;ABUELO;88291100050;4;4136.00;412.65;404.4;4540.4;3731.6;9.778;6900.00;616.44;604.11;7504.11;6295.89;8.755
MACROZONA_3;DOÑA CLARA, SALSA DE TOMATE ITALIANA, 200 G C/U;DOÑA CLARA;7,8023E+12;2;250.00;56.57;78.4;328.4;171.6;31.36;350.00;70.71;98.0;448.0;252.0;28.0
MACROZONA_4;NÉCTAR SPRIM RECREO BERRIES, 3 UN DE 190 ML;SPRIM;7,80258E+12;2;535.00;28.28;39.2;574.2;495.8;7.327;825.00;106.07;147.0;972.0;678.0;17.818
MACROZONA_4;SALSA UNTAR AJO ORÉGANO LIGH GOURMET, 200 G;MARCA DUMMY;7,80241E+12;6;948.67;232.41;185.96;1134.63;762.7;19.603;1276.67;300.58;240.51;1517.18;1036.15;18.839
MACROZONA_6;SABORIZANTE PARA LECHE TRITÓN 230G;TRITON;7,61329E+12;2;1025.00;35.36;49.0;1074.0;976.0;4.78;1770.00;169.71;235.2;2005.2;1534.8;13.288
MACROZONA_4;GASEOSA CRUSH 1.5 L;CRUSH;7,80162E+12;3;1057.33;303.43;343.36;1400.7;713.97;32.474;1626.67;109.7;124.13;1750.8;1502.53;7.631
MACROZONA_2;JABÓN LÍQUIDO DOY PACK GRANADA BALLERINA 1 LT;MARCA DUMMY;7,80492E+12;2;1148.50;68.59;95.06;1243.56;1053.44;8.277;1650.00;70.71;98.0;1748.0;1552.0;5.939
MACROZONA_3;CUBANITO FRUNA 50G; ;7,80241E+12;3;175.00;35.0;39.61;214.61;135.39;22.632;266.67;28.87;32.67;299.33;234.0;12.25
MACROZONA_7;POSTRE MANJARATE SOPROLE 80 G;MANJARATE;7,8029E+12;2;458.50;16.26;22.54;481.04;435.96;4.916;670.00;28.28;39.2;709.2;630.8;5.851
MACROZONA_5;ANTIBACTERIAL EN PASTILLAS PARA INODOROS GLADE CAMPOS DE LAVANDA 25 G.;MARCA DUMMY;7,79052E+12;3;561.67;402.07;454.98;1016.65;106.68;81.006;1066.33;58.31;65.99;1132.32;1000.35;6.188
MACROZONA_5;SALSA KETCHUP DON JUAN X 1 KG;DON JUAN;7,80235E+12;5;1229.40;131.76;115.5;1344.9;1113.9;9.395;1638.00;174.56;153.01;1791.01;1484.99;9.341
MACROZONA_5;YOGHURT GRIEGO CON TROZOS (12 UN) PACK;OIKOS;7,80296E+12;2;3097.00;0.0;0.0;3097.0;3097.0;0.0;4790.00;0.0;0.0;4790.0;4790.0;0.0
MACROZONA_5;PAN DE PASCUA CENA 500 GR;CENA;7,80347E+12;3;1556.00;116.05;131.32;1687.32;1424.68;8.44;2160.00;294.45;333.2;2493.2;1826.8;15.426
MACROZONA_5;POROTOS NEGROS ESMERALDA 400 G;ESMERALDA;7,80132E+12;3;794.33;56.0;63.37;857.71;730.96;7.978;1210.00;34.64;39.2;1249.2;1170.8;3.24
MACROZONA_2;FLAN VAINILLA 110 G;NESTLÉ;7,61304E+12;2;239.00;1.41;1.96;240.96;237.04;0.82;375.00;35.36;49.0;424.0;326.0;13.067
MACROZONA_5;DOVE MEN CARE, SHAMPOO CASPA CONTROL, 400 ML;DOVE MEN;7,89115E+12;2;1550.50;0.71;0.98;1551.48;1549.52;0.063;2040.00;212.13;294.0;2334.0;1746.0;14.412
MACROZONA_5;DURAZNOS WASIL CUBITOS TETRA 500 GRS;WASIL;7,80131E+12;3;707.33;14.57;16.49;723.82;690.84;2.331;1046.67;89.63;101.42;1148.09;945.24;9.69
MACROZONA_1;WHISKY JACK DANIEL'S APPLE 750 CC;JACK DANIELS;82184004371;2;19500.50;0.71;0.98;19501.48;19499.52;0.005;28000.00;0.0;0.0;28000.0;28000.0;0.0
MACROZONA_3;HELADO DANKY NOGATONGA 125 ML;DANKY;7,61304E+12;2;1132.00;59.4;82.32;1214.32;1049.68;7.272;1595.00;7.07;9.8;1604.8;1585.2;0.614
MACROZONA_3;AGUA PURIFICADA SIN GAS BENEDICTINO BOTELLA 3 L;BENEDICTINO;7,80282E+12;4;710.25;71.72;70.29;780.54;639.96;9.896;1200.00;244.95;240.05;1440.05;959.95;20.004
MACROZONA_4;MEGA COOKIES CREAM MANJAR 1UN;MANJAR;7,61329E+12;29;1134.24;72.9;26.53;1160.78;1107.71;2.339;1581.31;116.76;42.5;1623.81;1538.81;2.687
MACROZONA_4;MAGDALENA 3 LECHES BOLSA 6 UN;TRES LECHES;7,8035E+12;3;1123.33;20.21;22.87;1146.2;1100.47;2.036;1563.33;55.08;62.32;1625.66;1501.01;3.987
MACROZONA_2;HELADO DANKY HATER 125ML;DANKY;7,61329E+12;2;1172.50;0.71;0.98;1173.48;1171.52;0.084;1595.00;148.49;205.8;1800.8;1389.2;12.903
MACROZONA_5;CERVEZA CUSQUEÑA 4.8º LATA 473 CC;CUSQUEÑA;7,75375E+12;3;549.33;79.05;89.46;638.79;459.88;16.285;716.67;104.08;117.78;834.45;598.89;16.435
MACROZONA_2;MORTADELA JAMONADA P.F, 150 G;MARCA DUMMY;7,80193E+12;2;690.50;28.99;40.18;730.68;650.32;5.819;1000.00;0.0;0.0;1000.0;1000.0;0.0
MACROZONA_3;JUGO VIVO LIGHT NARANJA 8 G;VIVO;7,8022E+12;2;139.50;19.09;26.46;165.96;113.04;18.968;190.00;14.14;19.6;209.6;170.4;10.316
MACROZONA_5;DIELLI MATIC DETERGENTE LÍQUIDO 3 LITROS;DIELLI;7,80492E+12;2;1440.00;84.85;117.6;1557.6;1322.4;8.167;2300.00;707.11;980.0;3280.0;1320.0;42.609
MACROZONA_3;MERMELADA DE MORA BOLA 250 G;MARCA DUMMY;7,80281E+12;2;719.00;100.41;139.16;858.16;579.84;19.355;1245.00;77.78;107.8;1352.8;1137.2;8.659
MACROZONA_4;POPCORN CARAMELO CON TROZOS DE MANI MARCO POLO 250 GR;MARCO POLO;7,80242E+12;2;1215.00;21.21;29.4;1244.4;1185.6;2.42;1645.00;205.06;284.2;1929.2;1360.8;17.277
MACROZONA_5;IRONADE BEBIDA ISOTONIC COOL BLUE 2 L;IRONADE;7,8046E+12;3;1296.00;336.51;380.79;1676.79;915.21;29.382;2000.00;300.0;339.48;2339.48;1660.52;16.974
MACROZONA_4;NÉCTAR ANDINA DEL VALLE DURAZNO 6 X 200 ML C/U;ANDINA DEL VALLE;7,80282E+12;7;765.71;245.69;182.01;947.72;583.71;23.77;992.86;327.14;242.35;1235.21;750.5;24.41
MACROZONA_4;SOPA DE POLLO CON SÉMOLA MAGGI, SOBRE 68 G;MAGGI;7,80295E+12;35;327.11;70.66;23.41;350.52;303.7;7.157;507.91;85.44;28.3;536.22;479.61;5.573
MACROZONA_4;LECHE FRUTILLA BASE COLUN 1 L;COLUN;7,80292E+12;16;964.69;82.47;40.41;1005.1;924.28;4.189;1342.50;124.45;60.98;1403.48;1281.52;4.542
MACROZONA_5;CHOCOLATE NIKOLO 27G;NIKOLO;7,80223E+12;17;185.88;20.02;9.51;195.4;176.37;5.119;285.29;38.59;18.34;303.64;266.95;6.43
MACROZONA_6;ROMANO FIDEO ESPIRALES 400GR;ROMANO;7,8025E+12;2;370.00;42.43;58.8;428.8;311.2;15.892;590.00;84.85;117.6;707.6;472.4;19.932
MACROZONA_4;ALIMENTO LIQUIDO NATURAL SOYA LONCOLECHE, 1 LT;LONCO LECHE;7,80291E+12;6;1783.67;800.07;640.19;2423.86;1143.48;35.892;2863.33;283.95;227.21;3090.54;2636.13;7.935
MACROZONA_6;TURRON DE MANÍ EN BARRA ARCOR 280 G;MARCA DUMMY;7,79058E+12;5;868.80;152.8;133.93;1002.73;734.87;15.416;1318.00;242.12;212.22;1530.22;1105.78;16.102
MACROZONA_4;DESODORANTE CORPORAL EN AEROSOL AXE MUSK 150 CC.;AXE;7,79129E+12;20;1533.30;311.36;136.46;1669.76;1396.84;8.9;2215.40;379.39;166.27;2381.67;2049.13;7.505
MACROZONA_4;ENDULZANTE LÍQUIDO SUCRALOSA NATURALIST 180 ML;NATURALIST;7,80492E+12;2;1154.50;218.5;302.82;1457.32;851.68;26.23;1990.00;0.0;0.0;1990.0;1990.0;0.0
MACROZONA_4;YOGHURT LOS ALERCES DAMASCO 125G;LOS ALERCES;7,80292E+12;10;125.60;36.76;22.79;148.39;102.81;18.142;221.00;34.46;21.36;242.36;199.64;9.666
MACROZONA_4;AGUA MINERAL CACHANTUN LIGHT 1.6 L;CACHANTUN;7,80162E+12;15;557.33;110.82;56.08;613.41;501.25;10.062;857.87;76.19;38.56;896.43;819.31;4.495
MACROZONA_4;GALLETA SELZ SALVADO LINAZA TRIPACK 519 G;SELZ;7,80223E+12;7;1480.14;120.58;89.33;1569.47;1390.81;6.035;2102.86;117.43;87.0;2189.85;2015.86;4.137
MACROZONA_6;BEBIDA ISOTÓNICA GATORADE COOL BLUE 750 ML;GATORADE;7,80162E+12;14;817.07;75.56;39.58;856.65;777.49;4.844;1196.36;134.94;70.69;1267.04;1125.67;5.908
MACROZONA_6;BEBIDA FANTA NARANJA 350 ML;FANTA;7,80161E+12;22;552.59;65.54;27.39;579.98;525.21;4.956;815.41;87.99;36.77;852.18;778.64;4.509
MACROZONA_6;DORITOS QUESO 42 GR;DORITOS;7,802E+12;12;468.42;39.26;22.21;490.63;446.2;4.743;670.83;89.08;50.4;721.24;620.43;7.513
MACROZONA_6;CERVEZA ESCUDO AMBAR LATA 6 X 350 CC;ESCUDO;7,8021E+12;2;2930.00;183.85;254.8;3184.8;2675.2;8.696;3700.00;282.84;392.0;4092.0;3308.0;10.595
MACROZONA_6;CERVEZA BUDWEISER LATON 740CC;BUDWEISER;7,80213E+12;2;770.00;0.0;0.0;770.0;770.0;0.0;1150.00;70.71;98.0;1248.0;1052.0;8.522
