"macrozona","nombre","marca","codigo","n","precio_compra_prom","precio_compra_std","margen_error_compra","precio_compra_sup","precio_compra_inf","perc_error_compra","precio_venta_prom","precio_venta_std","margen_error_venta","precio_venta_sup","precio_venta_inf","perc_error_venta"
MACROZONA_2,RAMITAS SALADAS MARCO POLO 250G,MARCO POLO,"7802420127687",3,838.00,59.09,66.87,904.87,771.13,7.98,1250.00,86.6,98.0,1348.0,1152.0,7.84
MACROZONA_5,PISCO CAPEL ED 80 AÑOS ESPECIAL 35º 1000CC,CAPEL,"7802110002287",2,3835.00,332.34,460.6,4295.6,3374.4,12.01,5050.00,353.55,490.0,5540.0,4560.0,9.703
MACROZONA_4,TIKA CHIPS NATIVAS ANDINAS 180 G,TIKA,"7804630010582",6,1857.33,167.6,134.11,1991.44,1723.22,7.221,2791.67,346.03,276.88,3068.55,2514.79,9.918
MACROZONA_4,ACEITE MARAVILLA COLISEO 900 CC,COLISEO,"7804608221651",4,1200.00,135.15,132.45,1332.45,1067.55,11.038,1850.00,129.1,126.52,1976.52,1723.48,6.839
MACROZONA_2,CHURRASCO VACUNO RDA 120 G,MARCA DUMMY,"7801930011028",3,803.00,54.56,61.74,864.74,741.26,7.689,1160.00,52.92,59.88,1219.88,1100.12,5.162
MACROZONA_4,ALIMENTO HÚMEDO PARA GATO FELIX® ADULTOS CON ATÚN SOBRE 85G,FELIX,"7891000120774",4,438.25,10.63,10.41,448.66,427.84,2.376,675.00,64.55,63.26,738.26,611.74,9.372
MACROZONA_4,"GELATINA LIVEAN CAJA 22 G, SIN AZÚCAR, NARANJA",LIVEAN,"7802800567010",5,473.20,64.27,56.34,529.54,416.86,11.906,756.00,37.82,33.15,789.15,722.85,4.384
MACROZONA_5,"SALSA TÁRTARA DON JUAN, DOY PACK 250 G",DON JUAN,"7802351633301",7,958.29,203.82,150.99,1109.28,807.29,15.757,1250.00,129.1,95.64,1345.64,1154.36,7.651
MACROZONA_2,PAÑUELOS DESECHABLES ELITE X 10 UN,ELITE,"7806500172116",6,118.17,32.67,26.14,144.31,92.02,22.123,208.33,20.41,16.33,224.67,192.0,7.84
MACROZONA_2,ARVEJITAS FINA WASIL 310 GR,MARCA DUMMY,"7801305005324",3,449.00,50.51,57.15,506.15,391.85,12.729,673.33,25.17,28.48,701.81,644.86,4.229
MACROZONA_5,REFRESKIDS FRAMBUESA 180 ML,REFRESKIDS,"7802215230486",6,121.00,19.41,15.53,136.53,105.47,12.837,216.67,25.82,20.66,237.33,196.01,9.535
MACROZONA_5,QUAKER AVENA MULTISEMILLAS MANZANA DESHIDRATADA Y PASAS 630 G,QUAKER,"7802000015014",4,1794.25,273.97,268.5,2062.75,1525.75,14.964,2655.00,198.91,194.94,2849.94,2460.06,7.342
MACROZONA_3,"VINO CARMENERE VIÑA SAN PEDRO 1,5 L GATO NEGRO",GATO,"7804300137595",2,2227.00,179.61,248.92,2475.92,1978.08,11.177,3045.00,77.78,107.8,3152.8,2937.2,3.54
MACROZONA_4,ALIMENTO PARA PERROS PEDIGREE 100 G. ADULTOS POLLO,MARCA DUMMY,"7797453000802",8,373.13,78.92,54.69,427.81,318.44,14.657,623.75,54.23,37.58,661.33,586.17,6.025
MACROZONA_4,"QUIX, LAVALOZAS LIMÓN 1.5 L",QUIX,"7805000127275",12,1884.58,97.26,55.03,1939.61,1829.55,2.92,2583.08,160.3,90.7,2673.78,2492.38,3.511
MACROZONA_5,"ACONDICIONADOR FRUCTIS FRESCURA VITAMINADA, 350 ML.",FRUCTIS,"7509552915112",4,1656.25,224.02,219.54,1875.79,1436.71,13.255,2392.50,85.78,84.07,2476.57,2308.43,3.514
MACROZONA_5,MERMELADA DURAZNO SACHET REGIMEL 200 G,MARCA DUMMY,"7801305002477",2,766.00,5.66,7.84,773.84,758.16,1.023,995.00,7.07,9.8,1004.8,985.2,0.985
MACROZONA_5,NEGRITA BALLS 120G,NEGRITA,"7613037471601",7,1088.00,72.4,53.63,1141.63,1034.37,4.93,1435.71,47.56,35.23,1470.95,1400.48,2.454
MACROZONA_5,FANTA NARANJA 1.1 L,FANTA,"7801610106303",4,826.75,60.41,59.2,885.95,767.55,7.16,1024.75,50.17,49.17,1073.92,975.58,4.798
MACROZONA_4,"DURAZNOS REGIMEL EN MITADES, 560 G",MARCA DUMMY,"7801305003498",3,713.33,558.87,632.42,1345.76,80.91,88.657,1700.00,50.0,56.58,1756.58,1643.42,3.328
MACROZONA_5,QUESO RANCO LAMINADO COLUN 250 G,COLUN,"7802920801063",3,1762.33,241.59,273.39,2035.72,1488.95,15.513,2433.33,208.17,235.56,2668.9,2197.77,9.681
MACROZONA_4,SALCHICHA VEGGIE DOG MR VEGGIE 250 GR,MR VEGGIE,"7801930000473",2,1130.00,84.85,117.6,1247.6,1012.4,10.407,1645.00,77.78,107.8,1752.8,1537.2,6.553
MACROZONA_7,NÉCTAR WATT'S TUTTI KIWI 1.5 L,WATTS,"7801620002343",2,1160.00,0.0,0.0,1160.0,1160.0,0.0,1545.00,63.64,88.2,1633.2,1456.8,5.709
MACROZONA_5,SHAMPOO HEAD & SHOULDERS CONTROL COMEZÓN 375 ML,HEAD & SHOULDERS,"7500435020671",2,2790.00,0.0,0.0,2790.0,2790.0,0.0,3650.00,0.0,0.0,3650.0,3650.0,0.0
MACROZONA_3,PAN DE COMPLETO XL 6P 528G IDEAL,IDEAL,"7803403002632",4,1045.75,97.27,95.33,1141.08,950.42,9.115,1522.25,52.03,50.99,1573.24,1471.26,3.349
MACROZONA_5,AGUA MINERAL LIGHT GAS CACHANTUN 500 ML,CACHANTUN,"7801620015862",3,362.33,54.37,61.53,423.86,300.81,16.981,650.00,50.0,56.58,706.58,593.42,8.705
MACROZONA_4,CHIVAS REGAL GOLD SIGNATURE 18 AÑOS 75CL,CHIVAS REGAL,"5000299225028",2,49705.00,3245.62,4498.2,54203.2,45206.8,9.05,66300.00,1838.48,2548.0,68848.0,63752.0,3.843
MACROZONA_1,BEBIDA ENERGIZANTE MR BIG 2.5 L,MISTER BIG,"7804646000256",2,2808.00,152.74,211.68,3019.68,2596.32,7.538,3800.00,0.0,0.0,3800.0,3800.0,0.0
MACROZONA_3,TORTILLAS TIA ROSA MEXICANA GRANDE 10 UNIDADES 320G,TIA ROSA,"7803473002242",4,1056.25,75.65,74.14,1130.39,982.11,7.019,1600.00,70.71,69.3,1669.3,1530.7,4.331
MACROZONA_3,JABÓN LÍQUIDO KADUS MANZANA MIEL 900 ML,KADUS,"7804947005127",2,994.50,6.36,8.82,1003.32,985.68,0.887,1349.00,70.71,98.0,1447.0,1251.0,7.265
MACROZONA_6,HELADO FRUGELE KREM CHIRI 75 ML,FRUGELE,"7802705400986",2,516.50,3.54,4.9,521.4,511.6,0.949,694.50,7.78,10.78,705.28,683.72,1.552
MACROZONA_2,VASO FLAGG FRAMBUESA TRENDY 110GR,TRENDY,"7801552003975",2,588.50,16.26,22.54,611.04,565.96,3.83,825.00,35.36,49.0,874.0,776.0,5.939
MACROZONA_5,"BEBIDA & NADA LIMÓN 1,5 L",& NADA,"7801610282038",3,1035.33,48.43,54.8,1090.14,980.53,5.293,1383.33,28.87,32.67,1416.0,1350.67,2.361
MACROZONA_5,"GALLETAS TRITÓN RELLENAS CHOCOLATE MCKAY, 126 G",TRITON,"7802230086969",26,442.65,69.7,26.79,469.44,415.86,6.052,654.23,49.33,18.96,673.19,635.27,2.898
MACROZONA_5,SNACK KRYZPO ORIGINAL 37G,KRYZPO,"7802800535569",29,429.86,49.1,17.87,447.73,411.99,4.157,639.31,48.47,17.64,656.95,621.67,2.76
MACROZONA_4,BEBIDA ISOTÓNICA POWERADE ROJO 600 ML,POWERADE,"7802820701012",17,648.65,64.07,30.46,679.1,618.19,4.696,970.00,78.98,37.54,1007.54,932.46,3.87
MACROZONA_4,"AGUA PURIFICADA BENEDICTINO SIN GAS 1,5 L",BENEDICTINO,"7802820441512",9,598.89,47.4,30.97,629.85,567.92,5.17,872.22,87.0,56.84,929.06,815.38,6.517
MACROZONA_4,GALLETA COSTA CRACKELET CLASICA 85 GRS,COSTA,"7802215511011",54,336.81,50.0,13.34,350.15,323.48,3.96,524.41,68.79,18.35,542.76,506.06,3.499
MACROZONA_4,BEBIDA FANTA EXPRESS 237 ML.,FANTA,"7801610222171",22,222.86,21.93,9.16,232.03,213.7,4.112,347.59,66.36,27.73,375.32,319.86,7.978
MACROZONA_4,CAFÉ GOLD TENTACIONES MOKA 136 GR,GOLD,"7802800503728",30,262.10,41.8,14.96,277.06,247.14,5.707,420.27,76.42,27.35,447.61,392.92,6.507
MACROZONA_4,POSTRE CHANDELLE CREMA SIN LACTOSA SABOR CHOCOLATE 130G,CHANDELLE,"7613287140838",7,508.14,31.32,23.2,531.35,484.94,4.567,688.57,34.36,25.46,714.03,663.11,3.697
MACROZONA_4,QUESILLO COLUN 320 G,COLUN,"7802920000749",17,1334.94,79.65,37.86,1372.81,1297.08,2.836,1871.76,153.35,72.9,1944.66,1798.87,3.895
MACROZONA_4,PREPIZZA TOQUES DE CEBOLLA 2P 500G IDEAL,IDEAL,"7803473001603",40,1357.80,102.87,31.88,1389.68,1325.92,2.348,1889.40,117.23,36.33,1925.73,1853.07,1.923
MACROZONA_3,"CHOCOLATE ROCKLETS CON MANÍ, 35 G.",ROCKLETS,"7802225427197",10,277.30,44.39,27.51,304.81,249.79,9.921,459.90,56.59,35.07,494.97,424.83,7.626
MACROZONA_4,"NÉCTAR ANDINA DEL VALLE KIWI 0% AZÚCAR AÑADIDA 1,5 L",ANDINA DEL VALLE,"7802820559002",15,937.13,74.6,37.76,974.89,899.38,4.029,1349.93,94.6,47.88,1397.81,1302.06,3.547
MACROZONA_4,YERBA MATE CON PALO ESTACIONADA TARAGUI BOLSA 250 G,MARCA DUMMY,"7790387110319",12,1172.08,315.76,178.66,1350.74,993.43,15.243,1711.50,247.24,139.89,1851.39,1571.61,8.173
MACROZONA_6,"GALLETA ROCKLETS 165 GR, VAINILLA",ROCKLETS,"7802225688758",9,733.67,135.41,88.47,822.13,645.2,12.058,1137.67,147.75,96.53,1234.19,1041.14,8.485
MACROZONA_6,SNACKS DETODITO I LAY'S 290G,DE TODITO,"7802000015182",13,1818.15,333.22,181.14,1999.29,1637.01,9.963,2607.69,431.01,234.3,2841.99,2373.39,8.985
MACROZONA_5,MAGGI TUCO CHAMPIÑON 245G,MAGGY TUCO,"7613034426345",7,890.14,94.99,70.37,960.51,819.77,7.905,1212.71,131.38,97.33,1310.04,1115.38,8.026
MACROZONA_6,GALLETA COSTA OBSESION MENTA 85 GRS,COSTA,"7802215514326",5,657.00,128.19,112.36,769.36,544.64,17.103,928.00,104.5,91.6,1019.6,836.4,9.87
MACROZONA_5,AJI CREMA DON JUAN 100 G,DON JUAN,"7802351221003",21,261.81,63.03,26.96,288.77,234.85,10.298,388.10,66.45,28.42,416.52,359.67,7.324
MACROZONA_6,"HELADO MEGA SAVORY 90 ML, FRAMBUESA",MEGA,"7613035807464",8,1166.38,78.37,54.31,1220.68,1112.07,4.656,1626.00,181.55,125.81,1751.81,1500.19,7.737
MACROZONA_1,CAFÉ NESCAFÉ TRADICIÓN 50G,NESCAFÉ,"7802950002119",8,1279.25,487.67,337.94,1617.19,941.31,26.417,1935.00,135.96,94.22,2029.22,1840.78,4.869
MACROZONA_5,VINO MISIONES DE RENGO VARIETAL MERLOT BOTELLA 750 CC,MISIONES DE RENGO,"7808704700140",5,2144.00,113.05,99.09,2243.09,2044.91,4.622,2978.00,151.39,132.7,3110.7,2845.3,4.456
MACROZONA_6,BEBIDA ISOTONICA GATORADE FRUTOS TROPICALES 750 ML,GATORADE,"7801620005184",5,861.80,76.72,67.24,929.04,794.56,7.803,1150.00,86.6,75.91,1225.91,1074.09,6.601
MACROZONA_6,"HELADO MEGA SAVORY 90 ML, SAHNE NUSS",SAHNE NUSS,"7613035808133",8,1157.63,78.07,54.1,1211.72,1103.53,4.673,1644.88,191.72,132.85,1777.73,1512.02,8.077
MACROZONA_4,YOGUR SOPROLE PROTEINAS VAINILLA UNIDAD 155 G,SOPROLE,"7802900002039",11,402.00,47.37,27.99,429.99,374.01,6.963,593.64,70.89,41.89,635.53,551.74,7.057
MACROZONA_4,CAFE SELLO ROJO 250 GR,SELLO ROJO,"7702032252428",11,2102.91,422.92,249.93,2352.84,1852.98,11.885,2844.36,404.17,238.85,3083.21,2605.51,8.397
MACROZONA_2,MAGGI PURÉ DE PAPAS 125G,MAGGI,"7802950006865",12,730.08,91.67,51.87,781.95,678.22,7.104,1087.33,181.15,102.5,1189.83,984.84,9.426
MACROZONA_4,PAPA FRITA LIMON MARCO POLO 200 GR,MARCO POLO,"7802420005442",9,1189.00,158.45,103.52,1292.52,1085.48,8.707,1710.00,175.07,114.38,1824.38,1595.62,6.689
MACROZONA_4,CHEEZELS EVERCRISP SABOR QUESO 220GRS,CHEEZELS,"7802000015335",53,1160.72,161.51,43.48,1204.2,1117.23,3.746,1796.17,213.56,57.5,1853.67,1738.67,3.201
MACROZONA_2,AGUA SABORIZADA AQUARIUS MANZANA SIN AZÚCAR AÑADIDA 500 ML,AQUARIUS,"7801610481004",3,500.00,102.78,116.31,616.31,383.69,23.262,766.67,28.87,32.67,799.33,734.0,4.261
MACROZONA_4,"QUESO GAUDA LAMINADO COLUN, 150 G (8 LÁM)",COLUN,"7802920115658",6,1008.00,9.53,7.62,1015.62,1000.38,0.756,1665.00,184.8,147.87,1812.87,1517.13,8.881
MACROZONA_1,"HELADO SAVORY CHOCOLATE SUIZO, 1 LT",SAVORY,"7613032657185",2,2165.00,615.18,852.6,3017.6,1312.4,39.381,2725.00,106.07,147.0,2872.0,2578.0,5.394
MACROZONA_4,YOGHURT BATIFRUT SOPROLE AMERICANO FRUTILLA 155 G,SOPROLE,"7802900230920",10,430.50,44.81,27.77,458.27,402.73,6.452,633.80,45.92,28.46,662.26,605.34,4.491
MACROZONA_5,NÉCTAR SPRIM NARANJA 190 ML,SPRIM,"7802575220110",11,171.73,29.0,17.14,188.87,154.59,9.98,281.82,33.71,19.92,301.74,261.9,7.069
MACROZONA_4,HELADO SAVORY CHOCOLATE BLANCO FRAMBUESA 1L,SAVORY,"7613287221438",22,2023.14,101.7,42.5,2065.63,1980.64,2.101,2814.95,165.77,69.27,2884.23,2745.68,2.461
MACROZONA_6,PINGUINOS CHOCOLATE MARINELA 120 GR,MARINELA,"7803473004840",3,523.33,25.17,28.48,551.81,494.86,5.442,700.00,0.0,0.0,700.0,700.0,0.0
MACROZONA_1,PAN DE COMPLETO XL 6P 528G IDEAL,IDEAL,"7803403002632",2,1203.00,0.0,0.0,1203.0,1203.0,0.0,1520.00,98.99,137.2,1657.2,1382.8,9.026
MACROZONA_4,NESTLE YOGHURT  BATIDO CON PROBIÓTICOS CHAMYTO SABOR MANZANA POTE X 115GR,NESTLÉ,"7613037416787",4,219.75,40.17,39.37,259.12,180.38,17.914,312.50,25.0,24.5,337.0,288.0,7.84
MACROZONA_5,POSTRE TRENCITO 70 GR,TRENCITO,"7613037076820",11,446.64,33.87,20.01,466.65,426.62,4.481,599.09,44.82,26.49,625.58,572.6,4.421
MACROZONA_3,GASEOSA PEPSI RETORNABLE 2.5 L,PEPSI,"7801620001957",3,1158.67,156.44,177.02,1335.69,981.64,15.278,1633.33,115.47,130.67,1764.0,1502.67,8.0
MACROZONA_2,LECHE ENTERA COLUN 200 ML,COLUN,"7802920801858",3,283.33,15.89,17.98,301.31,265.36,6.344,370.00,17.32,19.6,389.6,350.4,5.297
MACROZONA_4,MAYONESA NOT MAYO GARLIC QUEEZE 350 G,NOT MAYO,"7804659650059",3,1620.67,74.19,83.96,1704.62,1536.71,5.18,2300.00,200.0,226.32,2526.32,2073.68,9.84
MACROZONA_4,"JB, KETCHUP TOTAMES 100% CHILENOS, 1000 G",JB,"7802640600403",15,1331.67,203.81,103.14,1434.81,1228.53,7.745,1950.60,361.19,182.79,2133.39,1767.81,9.371
MACROZONA_5,SHAMPOO FUERZA VITAL DOVE X 400 CM3,DOVE,"7891150064881",3,1700.67,210.13,237.79,1938.46,1462.88,13.982,2293.33,170.39,192.82,2486.15,2100.52,8.408
MACROZONA_5,"CHIPS NATURALES TIKA, CAMOTE CON MERKÉN, 212 G.",TIKA,"7804630010124",3,2558.67,35.8,40.51,2599.17,2518.16,1.583,3300.00,0.0,0.0,3300.0,3300.0,0.0
MACROZONA_5,CHOCOLATE SAPITO 100 GR,SAPITO,"7802225590099",5,779.00,86.74,76.03,855.03,702.97,9.76,1088.00,122.35,107.25,1195.25,980.75,9.857
MACROZONA_2,MANÍ SIN SAL MARCO POLO 100 GR,MARCO POLO,"7802420124419",3,412.00,34.77,39.35,451.35,372.65,9.55,663.33,55.08,62.32,725.66,601.01,9.396
MACROZONA_5,"VIENNETTA, POSTRE HELADO CAPPUCCINO, 1 L",VIENNETTA,"7802705618411",2,2442.50,92.63,128.38,2570.88,2314.12,5.256,3270.00,28.28,39.2,3309.2,3230.8,1.199
MACROZONA_4,GALLETAS DE ARROZ DULCES TUCAPEL 25 G,TUCAPEL,"7801420001904",2,298.50,26.16,36.26,334.76,262.24,12.147,495.00,7.07,9.8,504.8,485.2,1.98
MACROZONA_5,ACEITE MARAVILLA DE REYES 900 CC.,MARCA DUMMY,"7804609020246",3,1063.33,109.7,124.13,1187.47,939.2,11.674,1590.00,0.0,0.0,1590.0,1590.0,0.0
MACROZONA_4,DORITOS SABOR QUESO 285G,DORITOS,"7802000015632",49,1609.12,163.08,45.66,1654.78,1563.46,2.838,2262.24,190.66,53.38,2315.63,2208.86,2.36
MACROZONA_4,CERVEZA KROSS GOLDEN ALE 330 ML,KROSS,"7804615340000",5,1013.80,47.67,41.78,1055.58,972.02,4.121,1460.00,54.77,48.01,1508.01,1411.99,3.288
MACROZONA_6,PALOS DE HELADO COLOR DELGADOS (50 UNIDADES) BOLSA PROARTE,PROARTE,"7807265980442",2,380.00,0.0,0.0,380.0,380.0,0.0,725.00,35.36,49.0,774.0,676.0,6.759
MACROZONA_5,OREGANO ENTERO MARCO POLO 50 GR,MARCO POLO,"7802420107153",2,500.00,0.0,0.0,500.0,500.0,0.0,650.00,0.0,0.0,650.0,650.0,0.0
MACROZONA_5,CREMA DENTAL TRIPLE PROTECCION SOFT AQUAFRESH X 158 GR,AQUAFRESH,"7794640171826",2,1100.00,0.0,0.0,1100.0,1100.0,0.0,1500.00,0.0,0.0,1500.0,1500.0,0.0
MACROZONA_5,VIRUTEX LANAFINA OLLAMEDIANA 1U,VIRUTEX,"7806810101004",2,319.00,0.0,0.0,319.0,319.0,0.0,420.00,0.0,0.0,420.0,420.0,0.0
MACROZONA_3,CHEETOS PALITOS QUESO 55 GRS,CHEETOS,"7802000013683",6,427.83,54.19,43.36,471.19,384.48,10.134,649.67,63.41,50.74,700.4,598.93,7.809
MACROZONA_2,"MANÍ CONFITADO MARCO POLO, 80 G.",MARCO POLO,"7802420124662",2,570.00,14.14,19.6,589.6,550.4,3.439,829.50,28.99,40.18,869.68,789.32,4.844
MACROZONA_3,GANSITO MARINELA 50 G,MARINELA,"7803473543189",9,321.89,35.43,23.15,345.04,298.74,7.191,466.67,25.0,16.33,483.0,450.33,3.5
MACROZONA_4,CÓCTEL DE VODKA SPIRIT WHISKEY GINGER 275 CC,SPIRIT,"8411640001081",2,1150.00,98.99,137.2,1287.2,1012.8,11.93,1500.00,0.0,0.0,1500.0,1500.0,0.0
MACROZONA_5,PAN RALLADO CASTAÑO 250 G,MARCA DUMMY,"7803468002509",2,743.50,26.16,36.26,779.76,707.24,4.877,995.00,7.07,9.8,1004.8,985.2,0.985
MACROZONA_5,BEBIDA INSTANTÁNEA EN POLVO LIVEAN PERA DE AGUA 9 G,LIVEAN,"7802800576692",3,126.67,5.77,6.53,133.2,120.13,5.158,210.00,17.32,19.6,229.6,190.4,9.333
MACROZONA_3,VINAGRE VINO DE MANZANA 500 ML,MARCA DUMMY,"7802337102302",2,953.50,99.7,138.18,1091.68,815.32,14.492,1440.00,56.57,78.4,1518.4,1361.6,5.444
MACROZONA_5,MEGA COOKIES CREAM MANJAR 1UN,MANJAR,"7613287793881",9,1135.56,86.74,56.67,1192.23,1078.88,4.991,1543.33,63.44,41.45,1584.78,1501.88,2.686
MACROZONA_5,CHOCOLATE TOBLERONE DE LECHE 200 G,TOBLERONE,"7614500035788",2,2638.00,76.37,105.84,2743.84,2532.16,4.012,3525.00,35.36,49.0,3574.0,3476.0,1.39
MACROZONA_5,CHOCOLATE RELL MILKY WAY SINGLES 52 GR,MILKY WAY,"040000422068",2,745.00,63.64,88.2,833.2,656.8,11.839,1025.00,35.36,49.0,1074.0,976.0,4.78
MACROZONA_5,PAPAS FRITAS CORTE LISO 240G,CORTE,"7802000014307",2,1050.00,70.71,98.0,1148.0,952.0,9.333,1550.00,70.71,98.0,1648.0,1452.0,6.323
MACROZONA_4,"MAYONESA DON JUAN DOYPAC, 250 GR",DON JUAN,"7802351625023",7,522.57,50.36,37.31,559.88,485.27,7.139,821.29,86.05,63.75,885.03,757.54,7.762
MACROZONA_4,"HELLMANN'S, MAYONESA 744 G",HELLMANN'S,"7803200804156",42,1518.67,334.1,101.04,1619.71,1417.62,6.653,2218.00,299.98,90.72,2308.72,2127.28,4.09
MACROZONA_5,CHOCOLATE COSTANUSS 160 GRS,COSTANUSS,"7802215121265",8,1622.13,285.43,197.79,1819.92,1424.33,12.194,2297.50,299.56,207.58,2505.08,2089.92,9.035
MACROZONA_5,AGUA MINERAL CACHANTUN SIN GAS 500 ML,CACHANTUN,"7801620015817",27,348.52,82.64,31.17,379.69,317.35,8.944,565.85,88.34,33.32,599.18,532.53,5.889
MACROZONA_4,ARROZ EL MARQUES G2 LARGO LAMINADO 1 KG,MARQUES,"7804658860008",23,773.48,94.34,38.56,812.03,734.92,4.985,1072.57,126.7,51.78,1124.35,1020.78,4.828
MACROZONA_4,EMBUTIDOS CECINAS SAN JORGE 125 G,MARCA DUMMY,"7801907004404",33,349.00,62.9,21.46,370.46,327.54,6.149,506.30,80.37,27.42,533.72,478.88,5.416
MACROZONA_4,GALLETA COSTA VINO 160 GRS,COSTA,"7802215505300",49,454.16,71.96,20.15,474.31,434.01,4.436,699.92,76.43,21.4,721.32,678.52,3.058
MACROZONA_4,YERBA MATE ARGENTINA SUPREMO 250 GR,MARCA DUMMY,"7801875068019",13,1229.23,194.09,105.51,1334.74,1123.72,8.583,1853.77,275.31,149.66,2003.43,1704.11,8.073
MACROZONA_4,MAYONESA NATURA 800G,NATURA,"7791866000336",11,1252.64,136.21,80.5,1333.13,1172.14,6.426,1713.55,129.65,76.62,1790.16,1636.93,4.471
MACROZONA_6,CHAMPIÑON LAMINADO ESMERALDA 400 G,ESMERALDA,"7802420510083",8,1102.25,107.25,74.32,1176.57,1027.93,6.743,1602.38,189.42,131.26,1733.64,1471.11,8.192
MACROZONA_6,CREMA DE LECHE COLUN 200 ML,COLUN,"7802920777283",12,711.58,89.8,50.81,762.39,660.78,7.14,963.17,87.03,49.24,1012.41,913.92,5.113
MACROZONA_3,PICADO NESTLÉ NATURNES POLLO CON VERDURAS FRASCO 215G,NESTLÉ NATURNES,"7802950003550",8,1069.13,75.12,52.06,1121.18,1017.07,4.869,1522.50,93.47,64.77,1587.27,1457.73,4.254
MACROZONA_4,"ACEITUNAS VERDES RELLENAS DE PASTA DE PIMIENTO DON JUAN, 250 G",DON JUAN,"7802351000790",6,1044.00,45.29,36.24,1080.24,1007.76,3.471,1540.00,105.83,84.68,1624.68,1455.32,5.499
MACROZONA_2,LENTEJAS 6MM 1 KG OREGON,OREGON,"7809637200042",3,1354.33,142.96,161.77,1516.1,1192.56,11.945,1983.33,125.83,142.39,2125.72,1840.94,7.179
MACROZONA_2,"YOGHURT SOPROLE LIGHT FRUTILLA, 120 G",SOPROLE,"7802900234225",3,195.00,27.84,31.5,226.5,163.5,16.155,306.67,11.55,13.07,319.73,293.6,4.261
MACROZONA_4,PAN MOLDE MULTIGRANO CASTAÑO 400G,CASTAÑO,"7803468002257",22,1095.68,128.12,53.54,1149.22,1042.14,4.886,1625.36,201.46,84.18,1709.55,1541.18,5.179
MACROZONA_5,"CREMA DE LECHE, NESTLÉ, LATA ABRE FÁCIL 157 G",NESTLÉ,"7613032414580",32,679.78,85.09,29.48,709.26,650.3,4.337,952.13,101.53,35.18,987.3,916.95,3.695
MACROZONA_1,BEBIDA FANTA NARANJA 591 ML,FANTA,"7801610591116",7,739.14,36.21,26.83,765.97,712.31,3.63,1025.57,72.62,53.8,1079.37,971.77,5.246
MACROZONA_6,SAN JOSE LOMITOS DE ATÚN EN ACEITE LATA 160 GR,SAN JOSE,"7801235001885",4,1170.00,227.16,222.61,1392.61,947.39,19.027,1449.75,128.97,126.39,1576.14,1323.36,8.718
MACROZONA_6,OMO MATIC BOLSA 800GR,OMO,"7805000313715",11,1449.00,117.53,69.45,1518.45,1379.55,4.793,2072.73,305.62,180.61,2253.34,1892.12,8.714
MACROZONA_6,PAPAS FRITAS KRYZPO ORIGINAL 140 G,KRYZPO,"7802800533565",11,1197.45,155.25,91.75,1289.2,1105.71,7.662,1722.73,152.26,89.98,1812.7,1632.75,5.223
MACROZONA_6,CHOCOLATE ROCKLETS MANI 130G,ROCKLETS,"7802225590136",5,1095.60,117.42,102.92,1198.52,992.68,9.394,1617.80,180.77,158.46,1776.26,1459.34,9.794
MACROZONA_6,NECTAR NARANJA COLUN 200 CC,COLUN,"7802920801254",4,184.00,30.07,29.47,213.47,154.53,16.014,324.75,29.16,28.58,353.33,296.17,8.799
MACROZONA_5,SUCEDÁNEO DE LIMÓN  250ML, ,"7802337801014",12,430.25,73.79,41.75,472.0,388.5,9.704,635.83,88.88,50.29,686.12,585.55,7.909
MACROZONA_5,SOPA INSTANTANEA VITELLI SABOR CARNE 65 GRS,MARCA DUMMY,"6959237325841",13,590.92,63.54,34.54,625.46,556.38,5.845,823.85,94.83,51.55,875.4,772.3,6.257
MACROZONA_5,VINO CABERNET SAUVIGNON EXPORTACIÓN SELECTO VIÑA CONCHA Y TORO 1500 CC,CONCHA Y TORO,"7804320365848",6,2321.83,112.49,90.01,2411.84,2231.83,3.877,3098.33,281.81,225.49,3323.83,2872.84,7.278
MACROZONA_4,POETT SOLO PARA TI 485CC,POETT,"7805025694837",12,583.42,93.2,52.73,636.15,530.69,9.038,845.75,121.34,68.65,914.4,777.1,8.117
MACROZONA_5,COLLICO CREMAPASTELERA FASTMIX 400GR,COLLICO,"7803010034477",4,1409.50,127.39,124.84,1534.34,1284.66,8.857,1845.00,178.98,175.4,2020.4,1669.6,9.507
MACROZONA_6,HELADO SAVORY MORA CREMA 1 LT,SAVORY,"7802710835117",3,2075.67,66.91,75.71,2151.38,1999.96,3.648,2846.33,131.07,148.32,2994.66,2698.01,5.211
MACROZONA_5,GASEOSA CANADA DRY GINGER ALE ZERO 2 LTS,CANADA DRY,"7801620008055",10,927.00,107.5,66.63,993.63,860.37,7.188,1224.90,173.59,107.59,1332.49,1117.31,8.784
MACROZONA_5,GALLETA MCKAY MANTEQUILLA 140 GRS,MCKAY,"7802230083951",15,490.00,29.5,14.93,504.93,475.07,3.046,702.00,64.28,32.53,734.53,669.47,4.634
MACROZONA_5,"GALLETAS ALTEZA OBLEA HELADO MCKAY, 140 G",ALTEZA,"7802230082534",27,728.00,117.99,44.5,772.5,683.5,6.113,1001.11,123.49,46.58,1047.69,954.53,4.653
MACROZONA_5,BENEDICTINO SABOR LIMONADA JENGIBRE 2L, ,"7802820454307",2,629.00,154.15,213.64,842.64,415.36,33.965,1050.00,70.71,98.0,1148.0,952.0,9.333
